Benchmark,Size,Processes,Section,min time,avg time,max time,%varavg,%total
in.eam,864,2,Comm,1.2147,5.9816,10.749,194.9,17.13
in.eam,864,2,Output,0.0022018,0.0022154,0.0022289,0.0,0.01
in.eam,864,2,Modify,0.46535,0.70205,0.93875,28.2,2.01
in.eam,864,2,Other,,0.3079,,,0.88
in.eam,864,4,Pair,10.908,11.822,14.423,43.7,68.55
in.eam,864,4,Neigh,0.73058,0.91229,1.4453,32.2,5.29
in.eam,864,4,Comm,0.6317,3.9708,5.1355,96.8,23.03
in.eam,864,4,Output,0.001167,0.0012231,0.0012712,0.1,0.01
in.eam,864,4,Modify,0.23063,0.29758,0.48007,19.3,1.73
in.eam,864,4,Other,,0.2409,,,1.40
in.eam,864,8,Pair,5.564,5.7905,7.1868,22.0,66.68
in.eam,864,8,Neigh,0.37497,0.42267,0.71609,17.1,4.87
in.eam,864,8,Comm,0.43341,2.1365,2.4134,44.1,24.60
in.eam,864,8,Output,0.00063927,0.014659,0.01668,4.4,0.17
in.eam,864,8,Modify,0.12245,0.14323,0.25203,10.9,1.65
in.eam,864,8,Other,,0.1766,,,2.03
in.eam,864,16,Pair,2.7814,2.9688,3.624,10.2,63.02
in.eam,864,16,Neigh,0.18781,0.21655,0.39451,10.0,4.60
in.eam,864,16,Comm,0.44088,1.2322,1.5245,23.6,26.16
in.eam,864,16,Output,0.00046851,0.018106,0.031701,6.9,0.38
in.eam,864,16,Modify,0.068278,0.074431,0.095885,2.1,1.58
in.eam,864,16,Other,,0.2007,,,4.26
in.eam,864,32,Pair,1.4871,1.6239,1.9611,5.9,61.11
in.eam,864,32,Neigh,0.098239,0.11886,0.16205,3.1,4.47
in.eam,864,32,Comm,0.42877,0.69687,0.97022,16.9,26.22
in.eam,864,32,Output,0.00028389,0.0065696,0.014676,8.8,0.25
in.eam,864,32,Modify,0.038068,0.045742,0.085735,3.6,1.72
in.eam,864,32,Other,,0.1654,,,6.22
in.eam,864,64,Pair,0.90138,0.95686,1.0245,3.3,63.07
in.eam,864,64,Neigh,0.050853,0.058866,0.13245,4.6,3.88
in.eam,864,64,Comm,0.2518,0.35712,0.45528,8.8,23.54
in.eam,864,64,Output,0.00024249,0.0003558,0.00048221,0.0,0.02
in.eam,864,64,Modify,0.025283,0.02932,0.060566,2.4,1.93
in.eam,864,64,Other,,0.1146,,,7.55
in.eam,2048,4,Pair,25.7,27.969,34.509,71.4,67.97
in.eam,2048,4,Neigh,1.6494,2.0735,3.3267,50.2,5.04
in.eam,2048,4,Comm,1.738,9.9191,12.742,150.0,24.10
in.eam,2048,4,Output,0.0028261,0.0029232,0.0029845,0.1,0.01
in.eam,2048,4,Modify,0.6001,0.73632,1.0894,23.8,1.79
in.eam,2048,4,Other,,0.4499,,,1.09
in.eam,2048,8,Pair,12.843,13.446,17.016,36.8,64.84
in.eam,2048,8,Neigh,0.83076,0.94711,1.6826,28.6,4.57
in.eam,2048,8,Comm,1.0861,5.6675,6.4333,72.8,27.33
in.eam,2048,8,Output,0.017529,0.01765,0.017798,0.1,0.09
in.eam,2048,8,Modify,0.31934,0.36989,0.6319,16.4,1.78
in.eam,2048,8,Other,,0.2895,,,1.40
in.eam,2048,16,Pair,6.6666,6.9212,8.4845,15.7,64.79
in.eam,2048,16,Neigh,0.44355,0.47567,0.80949,12.5,4.45
in.eam,2048,16,Comm,0.73326,2.6862,3.1934,40.3,25.15
in.eam,2048,16,Output,0.017007,0.024871,0.048251,8.6,0.23
in.eam,2048,16,Modify,0.16161,0.20071,0.44799,14.4,1.88
in.eam,2048,16,Other,,0.3735,,,3.50
in.eam,2048,32,Pair,3.5698,3.7047,4.6082,8.7,63.93
in.eam,2048,32,Neigh,0.22377,0.24922,0.41835,6.3,4.30
in.eam,2048,32,Comm,0.46932,1.4166,1.7738,24.6,24.44
in.eam,2048,32,Output,0.00069819,0.0078617,0.01927,9.2,0.14
in.eam,2048,32,Modify,0.10302,0.11965,0.19048,4.0,2.06
in.eam,2048,32,Other,,0.2972,,,5.13
in.eam,2048,64,Pair,2.2381,2.3173,2.8592,5.7,66.04
in.eam,2048,64,Neigh,0.12209,0.13479,0.18833,3.2,3.84
in.eam,2048,64,Comm,0.33818,0.80692,1.029,15.8,23.00
in.eam,2048,64,Output,0.00058435,0.017247,0.029783,10.8,0.49
in.eam,2048,64,Modify,0.067405,0.080332,0.090355,1.8,2.29
in.eam,2048,64,Other,,0.1523,,,4.34
in.lj,32,2,Pair,0.25846,0.32855,0.39865,12.2,55.25
in.lj,32,2,Neigh,0.02429,0.029763,0.035235,3.2,5.01
in.lj,32,2,Comm,0.14752,0.22207,0.29663,15.8,37.35
in.lj,32,2,Output,5.673e-05,5.7401e-05,5.8073e-05,0.0,0.01
in.lj,32,2,Modify,0.010226,0.010979,0.011732,0.7,1.85
in.lj,32,2,Other,,0.003194,,,0.54
in.lj,32,4,Pair,0.12927,0.15538,0.23,10.9,47.91
in.lj,32,4,Neigh,0.010023,0.012042,0.012899,1.1,3.71
in.lj,32,4,Comm,0.078135,0.14997,0.17538,10.7,46.24
in.lj,32,4,Output,3.3561e-05,4.0486e-05,4.877e-05,0.0,0.01
in.lj,32,4,Modify,0.0048491,0.0054714,0.0058511,0.5,1.69
in.lj,32,4,Other,,0.001419,,,0.44
in.lj,32,8,Pair,0.063314,0.068816,0.10071,4.6,45.59
in.lj,32,8,Neigh,0.0053446,0.0064132,0.0067445,0.5,4.25
in.lj,32,8,Comm,0.041807,0.072123,0.077485,4.3,47.78
in.lj,32,8,Output,2.5854e-05,2.7509e-05,3.302e-05,0.0,0.02
in.lj,32,8,Modify,0.0024631,0.0028684,0.0030159,0.3,1.90
in.lj,32,8,Other,,0.000685,,,0.45
in.lj,32,16,Pair,0.02525,0.032034,0.035153,1.3,29.55
in.lj,32,16,Neigh,0.0026931,0.0034599,0.0038663,0.4,3.19
in.lj,32,16,Comm,0.067605,0.070884,0.078808,1.0,65.39
in.lj,32,16,Output,3.0731e-05,3.3677e-05,3.8418e-05,0.0,0.03
in.lj,32,16,Modify,0.0012802,0.0015763,0.0016933,0.3,1.45
in.lj,32,16,Other,,0.0004162,,,0.38
in.lj,32,32,Pair,0.013355,0.016475,0.019808,1.0,21.96
in.lj,32,32,Neigh,0.0014964,0.0018729,0.002087,0.3,2.50
in.lj,32,32,Comm,0.052004,0.055518,0.059174,0.6,73.99
in.lj,32,32,Output,2.548e-05,3.753e-05,8.5067e-05,0.0,0.05
in.lj,32,32,Modify,0.00070125,0.00088368,0.0010555,0.0,1.18
in.lj,32,32,Other,,0.0002424,,,0.32
in.lj,32,64,Pair,0.0070966,0.0086793,0.011246,1.0,22.84
in.lj,32,64,Neigh,0.00087891,0.0010781,0.0014882,0.4,2.84
in.lj,32,64,Comm,0.024335,0.027509,0.02932,0.7,72.38
in.lj,32,64,Output,2.6702e-05,3.1398e-05,3.6018e-05,0.0,0.08
in.lj,32,64,Modify,0.00046654,0.00054925,0.00073422,0.0,1.45
in.lj,32,64,Other,,0.0001597,,,0.42
in.lj,256,2,Pair,1.6479,2.4487,3.2496,51.2,61.41
in.lj,256,2,Neigh,0.14327,0.21545,0.28764,15.6,5.40
in.lj,256,2,Comm,0.21196,1.1476,2.0832,87.3,28.78
in.lj,256,2,Output,0.00031649,0.00031727,0.00031804,0.0,0.01
in.lj,256,2,Modify,0.09246,0.15529,0.21812,15.9,3.89
in.lj,256,2,Other,,0.02036,,,0.51
in.lj,256,4,Pair,0.99818,1.1197,1.4239,16.7,48.82
in.lj,256,4,Neigh,0.084776,0.10075,0.13719,6.7,4.39
in.lj,256,4,Comm,0.67415,1.0122,1.1518,19.6,44.14
in.lj,256,4,Output,0.00019816,0.00020936,0.00022028,0.0,0.01
in.lj,256,4,Modify,0.047216,0.04911,0.053328,1.1,2.14
in.lj,256,4,Other,,0.0114,,,0.50
in.lj,256,8,Pair,0.51643,0.56463,0.89158,16.4,46.79
in.lj,256,8,Neigh,0.046967,0.050169,0.069593,3.3,4.16
in.lj,256,8,Comm,0.15177,0.552,0.61134,20.4,45.75
in.lj,256,8,Output,0.0001143,0.00012253,0.00013923,0.0,0.01
in.lj,256,8,Modify,0.024297,0.033455,0.087773,11.2,2.77
in.lj,256,8,Other,,0.006232,,,0.52
in.lj,256,16,Pair,0.25809,0.27108,0.43116,7.9,42.34
in.lj,256,16,Neigh,0.024112,0.025098,0.035223,1.7,3.92
in.lj,256,16,Comm,0.15929,0.32021,0.34183,7.5,50.02
in.lj,256,16,Output,0.00012141,0.0078172,0.015506,8.7,1.22
in.lj,256,16,Modify,0.0112,0.012493,0.013282,0.4,1.95
in.lj,256,16,Other,,0.003475,,,0.54
in.lj,256,32,Pair,0.10639,0.13317,0.23232,5.0,38.22
in.lj,256,32,Neigh,0.010048,0.013171,0.026012,2.1,3.78
in.lj,256,32,Comm,0.082341,0.19339,0.22424,4.7,55.51
in.lj,256,32,Output,6.1401e-05,6.9674e-05,9.7858e-05,0.0,0.02
in.lj,256,32,Modify,0.0061761,0.0069655,0.0077638,0.4,2.00
in.lj,256,32,Other,,0.001642,,,0.47
in.lj,256,64,Pair,0.052592,0.060402,0.085635,2.6,32.14
in.lj,256,64,Neigh,0.0051517,0.0060661,0.0071154,0.9,3.23
in.lj,256,64,Comm,0.092935,0.11742,0.12656,2.1,62.49
in.lj,256,64,Output,5.4088e-05,9.7623e-05,0.00014085,0.0,0.05
in.lj,256,64,Modify,0.0027745,0.0032223,0.00376,0.5,1.71
in.lj,256,64,Other,,0.0006976,,,0.37
in.lj,864,2,Pair,5.8884,8.4737,11.059,88.8,60.08
in.lj,864,2,Neigh,0.47922,0.71086,0.9425,27.5,5.04
in.lj,864,2,Comm,0.72221,3.9611,7.2001,162.7,28.08
in.lj,864,2,Output,0.0011287,0.0011364,0.0011441,0.0,0.01
in.lj,864,2,Modify,0.45948,0.87384,1.2882,44.3,6.20
in.lj,864,2,Other,,0.08345,,,0.59
in.lj,864,4,Pair,3.0516,3.7308,5.7117,59.2,52.07
in.lj,864,4,Neigh,0.25286,0.31045,0.48147,17.7,4.33
in.lj,864,4,Comm,0.36686,2.7554,3.5769,83.1,38.46
in.lj,864,4,Output,0.0005712,0.012598,0.016655,6.2,0.18
in.lj,864,4,Modify,0.22789,0.30481,0.51897,22.4,4.25
in.lj,864,4,Other,,0.05118,,,0.71
in.lj,864,8,Pair,1.6045,1.7991,2.9266,31.9,48.60
in.lj,864,8,Neigh,0.13418,0.15129,0.25011,9.6,4.09
in.lj,864,8,Comm,0.29672,1.5964,1.8229,39.0,43.13
in.lj,864,8,Output,0.00031013,0.00036733,0.00040986,0.0,0.01
in.lj,864,8,Modify,0.11858,0.13021,0.18321,5.6,3.52
in.lj,864,8,Other,,0.0243,,,0.66
in.lj,864,16,Pair,0.89011,0.94287,1.3959,12.2,44.85
in.lj,864,16,Neigh,0.072366,0.081375,0.14261,5.6,3.87
in.lj,864,16,Comm,0.35844,0.97827,1.0526,16.3,46.53
in.lj,864,16,Output,0.00022256,0.0067838,0.026401,13.7,0.32
in.lj,864,16,Modify,0.066612,0.078461,0.17681,9.1,3.73
in.lj,864,16,Other,,0.01457,,,0.69
in.lj,864,32,Pair,0.39254,0.48645,0.7918,8.2,40.25
in.lj,864,32,Neigh,0.033138,0.041549,0.065042,2.2,3.44
in.lj,864,32,Comm,0.25884,0.62013,0.73874,8.6,51.31
in.lj,864,32,Output,0.00016958,0.0058345,0.013113,8.4,0.48
in.lj,864,32,Modify,0.035552,0.043658,0.051867,1.1,3.61
in.lj,864,32,Other,,0.01105,,,0.91
in.lj,864,64,Pair,0.19682,0.22868,0.37508,5.9,33.93
in.lj,864,64,Neigh,0.016703,0.02009,0.048973,3.0,2.98
in.lj,864,64,Comm,0.18739,0.38411,0.42908,5.9,56.99
in.lj,864,64,Output,0.00013672,0.0084178,0.014512,7.7,1.25
in.lj,864,64,Modify,0.02334,0.026065,0.05628,2.5,3.87
in.lj,864,64,Other,,0.006673,,,0.99
in.lj,2048,4,Pair,7.0165,8.7739,13.931,100.5,50.75
in.lj,2048,4,Neigh,0.56401,0.70318,1.1201,28.7,4.07
in.lj,2048,4,Comm,0.90308,6.9275,8.9905,132.2,40.07
in.lj,2048,4,Output,0.001448,0.001511,0.0015902,0.1,0.01
in.lj,2048,4,Modify,0.60511,0.74892,1.131,25.6,4.33
in.lj,2048,4,Other,,0.135,,,0.78
in.lj,2048,8,Pair,3.6356,4.0923,7.0664,55.6,46.02
in.lj,2048,8,Neigh,0.28427,0.32649,0.57542,16.5,3.67
in.lj,2048,8,Comm,0.62247,4.0433,4.5768,64.3,45.47
in.lj,2048,8,Output,0.00079596,0.00084486,0.00091525,0.0,0.01
in.lj,2048,8,Modify,0.32439,0.35896,0.51955,10.2,4.04
in.lj,2048,8,Other,,0.07077,,,0.80
in.lj,2048,16,Pair,1.9493,2.133,3.5023,24.5,45.30
in.lj,2048,16,Neigh,0.15231,0.17425,0.30683,8.3,3.70
in.lj,2048,16,Comm,0.36099,2.1252,2.3673,31.6,45.13
in.lj,2048,16,Output,0.00052018,0.027124,0.063161,12.8,0.58
in.lj,2048,16,Modify,0.16024,0.20345,0.48455,16.3,4.32
in.lj,2048,16,Other,,0.04572,,,0.97
in.lj,2048,32,Pair,0.95783,1.124,1.7168,12.9,41.21
in.lj,2048,32,Neigh,0.074794,0.089886,0.13957,4.0,3.30
in.lj,2048,32,Comm,0.57862,1.3603,1.5594,14.7,49.87
in.lj,2048,32,Output,0.0003585,0.0044648,0.0099073,6.9,0.16
in.lj,2048,32,Modify,0.10407,0.11877,0.25231,7.1,4.35
in.lj,2048,32,Other,,0.03032,,,1.11
in.lj,2048,64,Pair,0.51613,0.58276,0.85872,8.3,34.50
in.lj,2048,64,Neigh,0.039573,0.045981,0.072836,2.7,2.72
in.lj,2048,64,Comm,0.48485,0.94674,1.0332,8.5,56.04
in.lj,2048,64,Output,0.00027226,0.0078779,0.013638,7.3,0.47
in.lj,2048,64,Modify,0.072868,0.086977,0.23912,6.7,5.15
in.lj,2048,64,Other,,0.01906,,,1.13
in.rhodo,32,2,Pair,13.348,13.365,13.382,0.5,68.23
in.rhodo,32,2,Bond,0.76625,0.79073,0.81522,2.8,4.04
in.rhodo,32,2,Kspace,1.9983,2.0058,2.0132,0.5,10.24
in.rhodo,32,2,Neigh,1.6377,1.638,1.6382,0.0,8.36
in.rhodo,32,2,Comm,0.44407,0.44502,0.44596,0.1,2.27
in.rhodo,32,2,Output,0.00071565,0.00084159,0.00096754,0.0,0.00
in.rhodo,32,2,Modify,1.2851,1.2857,1.2863,0.1,6.56
in.rhodo,32,2,Other,,0.05814,,,0.30
in.rhodo,32,4,Pair,6.486,6.839,7.0352,8.0,65.28
in.rhodo,32,4,Bond,0.3876,0.39815,0.40871,1.3,3.80
in.rhodo,32,4,Kspace,1.1632,1.3638,1.7056,17.6,13.02
in.rhodo,32,4,Neigh,0.83567,0.8358,0.83615,0.0,7.98
in.rhodo,32,4,Comm,0.30462,0.313,0.32492,1.5,2.99
in.rhodo,32,4,Output,0.00059853,0.00065404,0.00081825,0.0,0.01
in.rhodo,32,4,Modify,0.66066,0.68629,0.7065,2.4,6.55
in.rhodo,32,4,Other,,0.03957,,,0.38
in.rhodo,32,8,Pair,3.5069,3.6076,3.7881,4.7,60.48
in.rhodo,32,8,Bond,0.20176,0.21429,0.23184,2.1,3.59
in.rhodo,32,8,Kspace,0.77227,0.9472,1.0492,9.2,15.88
in.rhodo,32,8,Neigh,0.46145,0.46182,0.46246,0.0,7.74
in.rhodo,32,8,Comm,0.25352,0.25704,0.26923,1.0,4.31
in.rhodo,32,8,Output,0.00056478,0.00060077,0.00083587,0.0,0.01
in.rhodo,32,8,Modify,0.4227,0.44946,0.45643,1.5,7.53
in.rhodo,32,8,Other,,0.02719,,,0.46
in.rhodo,32,16,Pair,1.6202,1.978,2.1276,9.9,55.89
in.rhodo,32,16,Bond,0.090682,0.11909,0.14105,3.9,3.36
in.rhodo,32,16,Kspace,0.59229,0.73255,1.1212,17.5,20.70
in.rhodo,32,16,Neigh,0.26715,0.26793,0.26969,0.1,7.57
in.rhodo,32,16,Comm,0.15708,0.16169,0.17699,1.4,4.57
in.rhodo,32,16,Output,0.00053369,0.00055375,0.00077187,0.0,0.02
in.rhodo,32,16,Modify,0.21978,0.26025,0.27012,2.9,7.35
in.rhodo,32,16,Other,,0.01907,,,0.54
in.rhodo,32,32,Pair,0.82338,1.0301,1.1317,7.8,48.55
in.rhodo,32,32,Bond,0.015457,0.063159,0.10208,12.7,2.98
in.rhodo,32,32,Kspace,0.40032,0.48607,0.70656,11.3,22.91
in.rhodo,32,32,Neigh,0.15814,0.15929,0.16031,0.1,7.51
in.rhodo,32,32,Comm,0.12959,0.13368,0.13793,0.7,6.30
in.rhodo,32,32,Output,0.00056893,0.00058204,0.00080482,0.0,0.03
in.rhodo,32,32,Modify,0.22278,0.23221,0.2429,1.2,10.94
in.rhodo,32,32,Other,,0.01684,,,0.79
in.rhodo,32,64,Pair,0.43722,0.52037,0.60703,6.2,39.51
in.rhodo,32,64,Bond,0.0048537,0.033046,0.055469,9.1,2.51
in.rhodo,32,64,Kspace,0.27446,0.37619,0.4598,7.8,28.56
in.rhodo,32,64,Neigh,0.09666,0.097888,0.099487,0.2,7.43
in.rhodo,32,64,Comm,0.1131,0.118,0.1219,0.6,8.96
in.rhodo,32,64,Output,0.00056233,0.00057205,0.00080405,0.0,0.04
in.rhodo,32,64,Modify,0.15072,0.159,0.16643,1.0,12.07
in.rhodo,32,64,Other,,0.01207,,,0.92
in.rhodo,256,2,Pair,17.672,17.696,17.719,0.6,67.86
in.rhodo,256,2,Bond,1.05,1.0521,1.0542,0.2,4.03
in.rhodo,256,2,Kspace,2.5704,2.596,2.6216,1.6,9.95
in.rhodo,256,2,Neigh,2.1034,2.1035,2.1036,0.0,8.07
in.rhodo,256,2,Comm,0.63596,0.63609,0.63622,0.0,2.44
in.rhodo,256,2,Output,0.00048134,0.00051115,0.00054096,0.0,0.00
in.rhodo,256,2,Modify,1.9269,1.9273,1.9277,0.0,7.39
in.rhodo,256,2,Other,,0.06708,,,0.26
in.rhodo,256,4,Pair,9.0401,9.1629,9.3926,4.6,65.69
in.rhodo,256,4,Bond,0.53727,0.54052,0.54518,0.4,3.88
in.rhodo,256,4,Kspace,1.3552,1.5891,1.716,11.3,11.39
in.rhodo,256,4,Neigh,1.0928,1.0935,1.0951,0.1,7.84
in.rhodo,256,4,Comm,0.38792,0.38952,0.3909,0.2,2.79
in.rhodo,256,4,Output,0.00027797,0.00029726,0.00033988,0.0,0.00
in.rhodo,256,4,Modify,1.1274,1.1321,1.1347,0.3,8.12
in.rhodo,256,4,Other,,0.03993,,,0.29
in.rhodo,256,8,Pair,4.6659,4.7123,4.8,1.8,64.14
in.rhodo,256,8,Bond,0.27822,0.28141,0.28647,0.6,3.83
in.rhodo,256,8,Kspace,0.76469,0.85806,0.90122,4.5,11.68
in.rhodo,256,8,Neigh,0.57314,0.57407,0.57505,0.1,7.81
in.rhodo,256,8,Comm,0.24327,0.24965,0.25716,1.1,3.40
in.rhodo,256,8,Output,0.00016497,0.00017372,0.00022913,0.0,0.00
in.rhodo,256,8,Modify,0.62421,0.63815,0.6522,1.4,8.69
in.rhodo,256,8,Other,,0.03255,,,0.44
in.rhodo,256,16,Pair,2.5185,2.6224,2.6961,3.5,61.44
in.rhodo,256,16,Bond,0.1477,0.15574,0.16398,1.3,3.65
in.rhodo,256,16,Kspace,0.47091,0.55059,0.65946,8.2,12.90
in.rhodo,256,16,Neigh,0.33254,0.3335,0.33399,0.1,7.81
in.rhodo,256,16,Comm,0.17995,0.18389,0.1915,0.9,4.31
in.rhodo,256,16,Output,0.00013613,0.0001408,0.00019958,0.0,0.00
in.rhodo,256,16,Modify,0.37929,0.39671,0.40547,1.5,9.29
in.rhodo,256,16,Other,,0.02542,,,0.60
in.rhodo,256,32,Pair,1.1102,1.3453,1.4733,10.2,57.35
in.rhodo,256,32,Bond,0.065751,0.079063,0.088321,2.5,3.37
in.rhodo,256,32,Kspace,0.25461,0.38593,0.63506,20.1,16.45
in.rhodo,256,32,Neigh,0.18098,0.18195,0.1834,0.1,7.76
in.rhodo,256,32,Comm,0.099224,0.1032,0.1147,1.2,4.40
in.rhodo,256,32,Output,0.00012665,0.00012989,0.0001873,0.0,0.01
in.rhodo,256,32,Modify,0.21042,0.23337,0.24103,1.9,9.95
in.rhodo,256,32,Other,,0.01666,,,0.71
in.rhodo,256,64,Pair,0.56976,0.66342,0.74794,8.7,50.55
in.rhodo,256,64,Bond,0.033798,0.0394,0.045635,1.7,3.00
in.rhodo,256,64,Kspace,0.15837,0.24609,0.34464,14.9,18.75
in.rhodo,256,64,Neigh,0.094301,0.095945,0.098346,0.3,7.31
in.rhodo,256,64,Comm,0.079735,0.085375,0.089323,0.7,6.50
in.rhodo,256,64,Output,0.00013238,0.00013461,0.0001997,0.0,0.01
in.rhodo,256,64,Modify,0.16259,0.16915,0.17598,0.7,12.89
in.rhodo,256,64,Other,,0.01296,,,0.99
in.rhodo,864,2,Pair,59.412,59.492,59.572,1.0,66.93
in.rhodo,864,2,Bond,3.515,3.5437,3.5723,1.5,3.99
in.rhodo,864,2,Kspace,9.0205,9.0711,9.1217,1.7,10.20
in.rhodo,864,2,Neigh,7.0076,7.0083,7.009,0.0,7.88
in.rhodo,864,2,Comm,2.7841,2.7885,2.7929,0.3,3.14
in.rhodo,864,2,Output,0.0013779,0.001414,0.0014501,0.1,0.00
in.rhodo,864,2,Modify,6.7562,6.7669,6.7776,0.4,7.61
in.rhodo,864,2,Other,,0.2195,,,0.25
in.rhodo,864,4,Pair,29.531,29.725,29.876,2.6,65.58
in.rhodo,864,4,Bond,1.763,1.7946,1.8326,2.0,3.96
in.rhodo,864,4,Kspace,4.7268,4.8873,5.0958,7.4,10.78
in.rhodo,864,4,Neigh,3.5476,3.5497,3.5511,0.1,7.83
in.rhodo,864,4,Comm,1.5359,1.5479,1.5559,0.6,3.42
in.rhodo,864,4,Output,0.00073576,0.00076611,0.00080212,0.0,0.00
in.rhodo,864,4,Modify,3.6607,3.6839,3.7138,1.1,8.13
in.rhodo,864,4,Other,,0.1337,,,0.29
in.rhodo,864,8,Pair,14.944,15.031,15.26,2.4,64.39
in.rhodo,864,8,Bond,0.88947,0.90716,0.9283,1.4,3.89
in.rhodo,864,8,Kspace,2.3402,2.5716,2.6661,5.9,11.02
in.rhodo,864,8,Neigh,1.8065,1.8076,1.8085,0.0,7.74
in.rhodo,864,8,Comm,0.83761,0.85505,0.86273,1.0,3.66
in.rhodo,864,8,Output,0.00040153,0.00042306,0.00046666,0.0,0.00
in.rhodo,864,8,Modify,2.06,2.0767,2.1092,1.3,8.90
in.rhodo,864,8,Other,,0.09576,,,0.41
in.rhodo,864,16,Pair,7.6509,7.8308,7.9353,3.2,62.54
in.rhodo,864,16,Bond,0.4554,0.47312,0.49553,1.7,3.78
in.rhodo,864,16,Kspace,1.3001,1.4022,1.5852,7.7,11.20
in.rhodo,864,16,Neigh,0.96693,0.96914,0.97162,0.2,7.74
in.rhodo,864,16,Comm,0.51993,0.53174,0.54851,1.4,4.25
in.rhodo,864,16,Output,0.00025654,0.00026696,0.00032197,0.0,0.00
in.rhodo,864,16,Modify,1.2073,1.2466,1.271,2.1,9.96
in.rhodo,864,16,Other,,0.06813,,,0.54
in.rhodo,864,32,Pair,3.7269,4.0468,4.2226,7.8,59.46
in.rhodo,864,32,Bond,0.18702,0.24569,0.30513,8.7,3.61
in.rhodo,864,32,Kspace,0.68927,0.9115,1.2095,16.6,13.39
in.rhodo,864,32,Neigh,0.52596,0.52733,0.52895,0.1,7.75
in.rhodo,864,32,Comm,0.32802,0.33759,0.36242,1.7,4.96
in.rhodo,864,32,Output,0.0002548,0.00025786,0.00031829,0.0,0.00
in.rhodo,864,32,Modify,0.63367,0.68741,0.70534,2.6,10.10
in.rhodo,864,32,Other,,0.0491,,,0.72
in.rhodo,864,64,Pair,2.0104,2.2015,2.377,9.2,53.51
in.rhodo,864,64,Bond,0.098763,0.13424,0.17266,6.8,3.26
in.rhodo,864,64,Kspace,0.47999,0.67817,0.88159,17.4,16.48
in.rhodo,864,64,Neigh,0.31178,0.31331,0.31481,0.1,7.62
in.rhodo,864,64,Comm,0.24522,0.26613,0.28714,2.4,6.47
in.rhodo,864,64,Output,0.00020583,0.00020863,0.00027162,0.0,0.01
in.rhodo,864,64,Modify,0.43415,0.47106,0.51309,3.9,11.45
in.rhodo,864,64,Other,,0.04943,,,1.20
in.rhodo,2048,4,Pair,69.773,69.845,69.931,0.8,65.66
in.rhodo,2048,4,Bond,4.4285,4.4502,4.4737,0.8,4.18
in.rhodo,2048,4,Kspace,11.006,11.088,11.16,1.8,10.42
in.rhodo,2048,4,Neigh,8.2713,8.2731,8.2745,0.0,7.78
in.rhodo,2048,4,Comm,3.7004,3.7066,3.7145,0.3,3.48
in.rhodo,2048,4,Output,0.0018356,0.0018898,0.0019309,0.1,0.00
in.rhodo,2048,4,Modify,8.6721,8.6931,8.7086,0.4,8.17
in.rhodo,2048,4,Other,,0.3125,,,0.29
in.rhodo,2048,8,Pair,35.068,35.249,35.564,2.5,64.73
in.rhodo,2048,8,Bond,2.2089,2.2261,2.2395,0.7,4.09
in.rhodo,2048,8,Kspace,5.5499,5.8465,6.0365,5.8,10.74
in.rhodo,2048,8,Neigh,4.2357,4.2369,4.2401,0.1,7.78
in.rhodo,2048,8,Comm,1.9343,1.9407,1.9496,0.4,3.56
in.rhodo,2048,8,Output,0.00094266,0.00096646,0.0010153,0.0,0.00
in.rhodo,2048,8,Modify,4.7553,4.7679,4.7812,0.5,8.75
in.rhodo,2048,8,Other,,0.1908,,,0.35
in.rhodo,2048,16,Pair,17.751,17.921,18.236,3.0,63.73
in.rhodo,2048,16,Bond,1.121,1.1339,1.1453,0.6,4.03
in.rhodo,2048,16,Kspace,2.8082,3.1144,3.2853,7.3,11.08
in.rhodo,2048,16,Neigh,2.1457,2.1492,2.1518,0.1,7.64
in.rhodo,2048,16,Comm,1.0478,1.0697,1.091,1.8,3.80
in.rhodo,2048,16,Output,0.00052573,0.00054503,0.00059873,0.0,0.00
in.rhodo,2048,16,Modify,2.5289,2.5767,2.625,2.5,9.16
in.rhodo,2048,16,Other,,0.1556,,,0.55
in.rhodo,2048,32,Pair,8.9898,9.2483,9.4173,3.1,61.20
in.rhodo,2048,32,Bond,0.57256,0.59279,0.61087,1.2,3.92
in.rhodo,2048,32,Kspace,1.5053,1.6669,1.9417,7.6,11.03
in.rhodo,2048,32,Neigh,1.1414,1.1448,1.1481,0.1,7.58
in.rhodo,2048,32,Comm,0.70834,0.72505,0.76103,1.9,4.80
in.rhodo,2048,32,Output,0.00041576,0.00045268,0.00053083,0.0,0.00
in.rhodo,2048,32,Modify,1.5549,1.6293,1.6614,2.8,10.78
in.rhodo,2048,32,Other,,0.1044,,,0.69
in.rhodo,2048,64,Pair,5.0455,5.1897,5.4048,5.0,56.96
in.rhodo,2048,64,Bond,0.31591,0.33241,0.34548,1.2,3.65
in.rhodo,2048,64,Kspace,0.94815,1.1624,1.3044,10.8,12.76
in.rhodo,2048,64,Neigh,0.668,0.6717,0.67436,0.2,7.37
in.rhodo,2048,64,Comm,0.55287,0.57047,0.61173,1.7,6.26
in.rhodo,2048,64,Output,0.00042216,0.0004327,0.00050952,0.0,0.00
in.rhodo,2048,64,Modify,1.0134,1.1006,1.1268,2.8,12.08
in.rhodo,2048,64,Other,,0.08274,,,0.91
