Benchmark,Size,GPUs,Section,min time,avg time,max time,%varavg,%total
in.chain,32,1,Pair,0.086183,0.1004,0.10999,2.6,43.99
in.chain,32,1,Bond,0.016883,0.017038,0.017471,0.2,7.46
in.chain,32,1,Neigh,0.0037465,0.0038741,0.0040073,0.2,1.70
in.chain,32,1,Comm,0.022031,0.025875,0.027859,1.3,11.34
in.chain,32,1,Output,6.2015e-05,0.00045002,0.00078579,0.0,0.20
in.chain,32,1,Modify,0.044155,0.045085,0.04659,0.4,19.75
in.chain,32,1,Other,,0.03553,,,15.56
in.chain,32,2,Pair,0.084216,0.093581,0.10135,1.9,48.09
in.chain,32,2,Bond,0.0088009,0.0089193,0.009016,0.1,4.58
in.chain,32,2,Neigh,0.0021883,0.0022332,0.0022683,0.0,1.15
in.chain,32,2,Comm,0.024806,0.027136,0.031382,1.1,13.94
in.chain,32,2,Output,5.4266e-05,0.00050646,0.001026,0.0,0.26
in.chain,32,2,Modify,0.02356,0.02405,0.024394,0.2,12.36
in.chain,32,2,Other,,0.03819,,,19.62
in.chain,32,4,Pair,0.04276,0.050046,0.057369,2.0,37.88
in.chain,32,4,Bond,0.0085788,0.0090023,0.0094279,0.3,6.81
in.chain,32,4,Neigh,0.0021879,0.0022719,0.0023419,0.1,1.72
in.chain,32,4,Comm,0.023462,0.026604,0.028975,1.2,20.14
in.chain,32,4,Output,6.7144e-05,0.0001563,0.00018501,0.0,0.12
in.chain,32,4,Modify,0.023293,0.024611,0.025849,0.5,18.63
in.chain,32,4,Other,,0.01941,,,14.69
in.chain,32,6,Pair,0.045287,0.050277,0.05728,1.3,39.66
in.chain,32,6,Bond,0.0067962,0.0072854,0.008148,0.3,5.75
in.chain,32,6,Neigh,0.0021179,0.0022141,0.0022948,0.1,1.75
in.chain,32,6,Comm,0.02397,0.026977,0.030398,1.0,21.28
in.chain,32,6,Output,4.5362e-05,0.00018187,0.00027663,0.0,0.14
in.chain,32,6,Modify,0.019579,0.020388,0.021261,0.4,16.08
in.chain,32,6,Other,,0.01944,,,15.34
in.chain,32,8,Pair,0.046905,0.050515,0.054415,1.1,42.11
in.chain,32,8,Bond,0.0053546,0.0055553,0.0059935,0.2,4.63
in.chain,32,8,Neigh,0.001911,0.0020349,0.0021875,0.2,1.70
in.chain,32,8,Comm,0.024331,0.027101,0.029099,0.7,22.59
in.chain,32,8,Output,7.3112e-05,0.0003339,0.00064097,0.0,0.28
in.chain,32,8,Modify,0.015217,0.015716,0.016724,0.3,13.10
